Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price,Mileage_Group
Volkswagen,Golf,2021,2.5,Electric,Automatic,151011,4,2,13379,High Mileage
Mercedes,C-Class,2009,4.4,Hybrid,Manual,71046,5,5,10779,Low Mileage
Audi,A3,2000,3.5,Hybrid,Automatic,178868,4,4,6522,High Mileage
Ford,Focus,2005,3.8,Hybrid,Automatic,175368,3,2,8392,High Mileage
Honda,Civic,2015,1.3,Hybrid,Semi-Automatic,112570,4,5,8648,Medium Mileage
Mercedes,GLA,2022,3.6,Electric,Semi-Automatic,153964,2,2,13220,High Mileage
Volkswagen,Passat,2001,3.2,Petrol,Semi-Automatic,255709,4,4,2485,Very High Mileage
BMW,X5,2023,4.1,Petrol,Automatic,209321,3,1,12413,High Mileage
Ford,Explorer,2009,2.1,Electric,Manual,244561,4,4,6008,Very High Mileage
Kia,Sportage,2007,4.9,Petrol,Semi-Automatic,84273,2,5,9414,Medium Mileage
Mercedes,E-Class,2016,2.4,Petrol,Semi-Automatic,59501,3,1,10109,Low Mileage
Chevrolet,Impala,2018,3.5,Electric,Semi-Automatic,34705,3,2,14305,Low Mileage
Mercedes,C-Class,2023,1.3,Diesel,Manual,229158,4,5,7716,Very High Mileage
Ford,Fiesta,2008,4.1,Petrol,Manual,90408,3,1,8791,Medium Mileage
Kia,Rio,2002,1.2,Electric,Semi-Automatic,128977,2,4,5320,Medium Mileage
Mercedes,E-Class,2009,1.0,Diesel,Semi-Automatic,122795,3,3,5344,Medium Mileage
Kia,Sportage,2022,2.7,Diesel,Manual,237252,4,5,8654,Very High Mileage
Mercedes,C-Class,2016,4.9,Hybrid,Automatic,101076,4,4,14278,Medium Mileage
Volkswagen,Tiguan,2022,3.6,Hybrid,Automatic,169615,4,2,13407,High Mileage
Toyota,RAV4,2012,1.4,Electric,Manual,287514,2,3,5349,Very High Mileage
Hyundai,Sonata,2017,4.8,Petrol,Automatic,261093,3,3,10278,Very High Mileage
Mercedes,GLA,2021,4.2,Electric,Manual,10841,2,4,16383,Low Mileage
Audi,A3,2014,2.1,Electric,Semi-Automatic,215637,5,2,8087,High Mileage
Audi,A4,2011,1.6,Diesel,Semi-Automatic,46915,4,1,8061,Low Mileage
BMW,X5,2015,3.7,Petrol,Automatic,89557,4,4,12008,Medium Mileage
Hyundai,Elantra,2017,1.6,Diesel,Automatic,38658,3,3,11526,Low Mileage
Mercedes,E-Class,2023,3.1,Electric,Manual,31674,5,3,15466,Low Mileage
Chevrolet,Malibu,2008,1.5,Hybrid,Automatic,81677,4,3,8866,Medium Mileage
Audi,A3,2001,3.5,Diesel,Automatic,141361,2,5,6572,Medium Mileage
Toyota,RAV4,2020,1.8,Diesel,Automatic,224124,5,1,8917,Very High Mileage
Ford,Fiesta,2019,3.5,Electric,Semi-Automatic,126381,2,4,12772,Medium Mileage
Honda,Civic,2022,4.6,Electric,Manual,298286,5,3,11334,Very High Mileage
Kia,Optima,2003,2.2,Diesel,Semi-Automatic,133304,3,1,4533,Medium Mileage
Kia,Optima,2007,2.7,Hybrid,Automatic,141569,5,5,8568,Medium Mileage
Volkswagen,Golf,2013,1.6,Petrol,Semi-Automatic,75338,4,3,8093,Medium Mileage
Audi,A4,2015,1.1,Diesel,Semi-Automatic,128408,2,2,7131,Medium Mileage
Ford,Fiesta,2016,1.7,Petrol,Manual,241003,2,4,5779,Very High Mileage
Mercedes,GLA,2002,3.8,Petrol,Automatic,63557,2,5,8728,Low Mileage
Honda,Accord,2021,4.4,Electric,Semi-Automatic,141878,2,5,13962,Medium Mileage
Toyota,RAV4,2000,2.6,Petrol,Automatic,127278,3,2,5654,Medium Mileage
Toyota,Corolla,2010,2.5,Diesel,Semi-Automatic,250313,3,3,4593,Very High Mileage
Mercedes,GLA,2010,2.3,Electric,Manual,89390,5,5,9612,Medium Mileage
Mercedes,GLA,2011,4.0,Electric,Automatic,114697,4,5,12606,Medium Mileage
Honda,Accord,2001,2.4,Hybrid,Automatic,73832,5,4,7823,Low Mileage
Hyundai,Sonata,2011,1.5,Diesel,Semi-Automatic,139296,4,5,6114,Medium Mileage
Mercedes,C-Class,2003,2.4,Hybrid,Manual,184934,5,2,4701,High Mileage
Chevrolet,Impala,2017,2.5,Petrol,Automatic,71606,2,4,11767,Low Mileage
Audi,A3,2017,4.2,Petrol,Automatic,165656,4,3,11586,High Mileage
Mercedes,E-Class,2007,3.8,Diesel,Manual,133298,4,5,7334,Medium Mileage
Chevrolet,Malibu,2017,3.5,Diesel,Manual,202844,2,4,8643,High Mileage
Ford,Focus,2011,2.4,Electric,Semi-Automatic,236749,2,5,7065,Very High Mileage
Ford,Explorer,2010,4.6,Diesel,Manual,50227,5,5,10695,Low Mileage
Toyota,Corolla,2001,2.4,Electric,Manual,158652,2,5,5626,High Mileage
Kia,Rio,2022,4.1,Diesel,Manual,141625,4,5,11967,Medium Mileage
Honda,Accord,2004,1.2,Diesel,Automatic,129209,2,5,5415,Medium Mileage
Ford,Focus,2002,1.2,Electric,Manual,118168,5,4,5536,Medium Mileage
Hyundai,Tucson,2008,3.1,Petrol,Manual,291415,3,4,3771,Very High Mileage
Volkswagen,Passat,2016,4.6,Diesel,Semi-Automatic,48115,3,1,12537,Low Mileage
Audi,A3,2008,2.6,Diesel,Manual,272771,2,1,3644,Very High Mileage
Volkswagen,Golf,2023,3.7,Diesel,Manual,175895,2,2,11182,High Mileage
Chevrolet,Impala,2016,1.7,Electric,Manual,285078,3,2,6898,Very High Mileage
Ford,Focus,2021,4.9,Electric,Manual,256022,3,1,12179,Very High Mileage
Chevrolet,Malibu,2004,4.6,Diesel,Semi-Automatic,35520,3,2,9189,Low Mileage
Honda,CR-V,2008,4.0,Electric,Manual,237702,5,5,7745,Very High Mileage
Ford,Explorer,2001,3.8,Petrol,Manual,141448,4,4,5371,Medium Mileage
Hyundai,Tucson,2003,2.1,Petrol,Manual,178043,2,2,3539,High Mileage
Volkswagen,Tiguan,2011,4.1,Hybrid,Manual,115564,3,5,10188,Medium Mileage
Hyundai,Tucson,2019,4.5,Hybrid,Automatic,261055,5,1,11578,Very High Mileage
Audi,Q5,2021,1.4,Hybrid,Manual,260797,3,4,7584,Very High Mileage
BMW,3 Series,2015,2.6,Petrol,Automatic,113253,5,5,10434,Medium Mileage
Audi,A3,2014,4.4,Electric,Manual,103694,5,4,12626,Medium Mileage
Toyota,Corolla,2020,1.8,Electric,Automatic,82553,2,1,13748,Medium Mileage
Chevrolet,Equinox,2021,1.0,Petrol,Semi-Automatic,263836,4,3,6123,Very High Mileage
Hyundai,Elantra,2016,3.1,Petrol,Automatic,75358,5,3,11992,Medium Mileage
Kia,Rio,2009,2.2,Diesel,Manual,97278,2,1,7054,Medium Mileage
BMW,5 Series,2015,3.3,Electric,Manual,124543,4,2,11409,Medium Mileage
Honda,Accord,2018,1.1,Petrol,Automatic,259314,5,4,6913,Very High Mileage
Chevrolet,Equinox,2017,4.1,Electric,Manual,298555,3,1,9328,Very High Mileage
Hyundai,Tucson,2013,1.3,Hybrid,Manual,133708,4,3,7625,Medium Mileage
Ford,Focus,2023,2.2,Electric,Semi-Automatic,271751,2,2,9764,Very High Mileage
Ford,Fiesta,2010,4.6,Electric,Semi-Automatic,279587,5,4,8108,Very High Mileage
Hyundai,Sonata,2006,4.3,Hybrid,Automatic,254929,2,2,7601,Very High Mileage
Audi,Q5,2015,2.7,Electric,Automatic,59311,3,3,13613,Low Mileage
Ford,Fiesta,2006,2.9,Diesel,Semi-Automatic,207765,4,3,4644,High Mileage
Hyundai,Elantra,2011,4.5,Hybrid,Semi-Automatic,29887,3,2,12302,Low Mileage
Ford,Fiesta,2021,4.5,Diesel,Manual,97705,4,2,12945,Medium Mileage
Hyundai,Sonata,2003,4.8,Diesel,Semi-Automatic,134587,3,3,7108,Medium Mileage
Hyundai,Tucson,2018,2.8,Hybrid,Manual,293291,3,2,7434,Very High Mileage
Honda,CR-V,2015,4.3,Electric,Semi-Automatic,109966,2,1,12700,Medium Mileage
Honda,Accord,2021,1.0,Electric,Manual,226314,5,5,8873,Very High Mileage
Audi,A3,2023,3.1,Diesel,Automatic,259026,3,1,10419,Very High Mileage
Hyundai,Elantra,2022,4.5,Diesel,Semi-Automatic,253634,2,2,10127,Very High Mileage
Mercedes,E-Class,2022,2.2,Hybrid,Manual,120004,3,4,11499,Medium Mileage
Kia,Rio,2017,2.5,Electric,Semi-Automatic,225526,4,4,9189,Very High Mileage
Ford,Explorer,2000,3.7,Petrol,Automatic,247523,2,2,4349,Very High Mileage
Kia,Optima,2019,2.3,Electric,Semi-Automatic,29218,5,3,13515,Low Mileage
Audi,A3,2009,2.4,Hybrid,Manual,17928,4,2,9841,Low Mileage
Volkswagen,Passat,2016,4.2,Diesel,Manual,219739,2,4,8705,High Mileage
Audi,Q5,2022,3.5,Electric,Automatic,163972,3,2,14420,High Mileage
Chevrolet,Malibu,2003,2.3,Petrol,Automatic,132667,4,3,6146,Medium Mileage
Hyundai,Sonata,2007,2.7,Petrol,Automatic,29157,2,2,9816,Low Mileage
Volkswagen,Tiguan,2019,4.9,Petrol,Manual,227405,2,5,10151,Very High Mileage
Audi,Q5,2008,4.2,Hybrid,Automatic,23797,4,4,12724,Low Mileage
Mercedes,C-Class,2023,2.6,Hybrid,Automatic,261742,5,4,10865,Very High Mileage
Ford,Explorer,2015,1.4,Hybrid,Semi-Automatic,23534,2,1,10529,Low Mileage
Toyota,Corolla,2023,1.6,Hybrid,Automatic,189772,2,1,11304,High Mileage
Mercedes,GLA,2008,3.0,Hybrid,Manual,121774,3,3,8064,Medium Mileage
Hyundai,Tucson,2001,4.9,Diesel,Automatic,168068,5,3,7438,High Mileage
Toyota,Corolla,2013,1.6,Hybrid,Manual,297002,5,2,4659,Very High Mileage
Toyota,RAV4,2017,1.9,Hybrid,Automatic,117468,5,3,11250,Medium Mileage
Hyundai,Elantra,2015,3.8,Petrol,Semi-Automatic,211545,2,5,8169,High Mileage
Volkswagen,Golf,2014,4.2,Electric,Semi-Automatic,288436,2,1,8731,Very High Mileage
Toyota,Camry,2018,4.4,Diesel,Manual,114684,5,1,11606,Medium Mileage
Toyota,RAV4,2022,4.6,Hybrid,Manual,142869,2,2,13442,Medium Mileage
Chevrolet,Malibu,2001,3.2,Diesel,Automatic,248129,2,2,4137,Very High Mileage
Chevrolet,Equinox,2013,4.6,Electric,Automatic,181417,3,2,12471,High Mileage
Chevrolet,Malibu,2019,2.1,Hybrid,Automatic,31024,2,4,13779,Low Mileage
Volkswagen,Tiguan,2023,1.0,Petrol,Automatic,108139,4,2,11337,Medium Mileage
Audi,A3,2023,2.8,Diesel,Manual,211895,5,3,9562,High Mileage
Kia,Sportage,2010,3.6,Diesel,Automatic,165807,4,3,8883,High Mileage
Ford,Explorer,2021,3.6,Petrol,Manual,49144,2,1,13017,Low Mileage
Ford,Fiesta,2022,3.6,Petrol,Manual,285033,4,3,8599,Very High Mileage
Audi,A4,2009,3.7,Diesel,Semi-Automatic,204116,5,4,6417,High Mileage
Honda,CR-V,2011,4.0,Hybrid,Semi-Automatic,148122,5,1,9437,Medium Mileage
BMW,X5,2021,3.3,Hybrid,Automatic,48794,4,4,15224,Low Mileage
Mercedes,E-Class,2004,4.3,Hybrid,Semi-Automatic,1468,4,1,10570,Low Mileage
Ford,Fiesta,2018,4.1,Diesel,Automatic,250214,4,2,10095,Very High Mileage
Honda,Civic,2000,3.8,Hybrid,Semi-Automatic,198579,2,3,4928,High Mileage
Volkswagen,Golf,2014,1.9,Hybrid,Manual,8606,2,4,11027,Low Mileage
Mercedes,C-Class,2009,2.7,Diesel,Manual,190357,4,5,5692,High Mileage
Audi,Q5,2020,1.4,Electric,Semi-Automatic,22948,4,2,13041,Low Mileage
Audi,A3,2014,2.9,Hybrid,Automatic,99602,3,5,11707,Medium Mileage
Mercedes,E-Class,2008,2.4,Diesel,Manual,297184,5,3,2956,Very High Mileage
Mercedes,E-Class,2022,1.5,Diesel,Manual,167423,4,3,8851,High Mileage
Mercedes,E-Class,2014,4.6,Electric,Semi-Automatic,167413,3,1,11551,High Mileage
BMW,X5,2023,2.0,Diesel,Automatic,167629,3,1,11147,High Mileage
Hyundai,Tucson,2002,1.2,Diesel,Manual,135449,3,5,3191,Medium Mileage
Ford,Fiesta,2010,4.3,Petrol,Semi-Automatic,263113,2,4,6137,Very High Mileage
Chevrolet,Impala,2007,1.6,Diesel,Automatic,8250,3,3,9135,Low Mileage
Chevrolet,Equinox,2017,4.9,Electric,Semi-Automatic,240222,4,1,11295,Very High Mileage
Audi,A3,2004,1.7,Hybrid,Semi-Automatic,136830,2,4,5263,Medium Mileage
Volkswagen,Passat,2006,2.6,Electric,Semi-Automatic,205832,5,3,6383,High Mileage
Kia,Sportage,2001,3.2,Electric,Manual,157182,2,2,6456,High Mileage
BMW,3 Series,2005,1.2,Electric,Automatic,166820,2,3,6963,High Mileage
Kia,Rio,2000,3.6,Electric,Automatic,232094,5,5,6558,Very High Mileage
Ford,Fiesta,2017,4.6,Electric,Automatic,250034,3,4,12299,Very High Mileage
Kia,Optima,2020,4.0,Diesel,Automatic,151346,2,4,12573,High Mileage
BMW,3 Series,2014,2.7,Electric,Automatic,130418,2,5,11891,Medium Mileage
Hyundai,Tucson,2011,1.4,Petrol,Semi-Automatic,166927,3,5,5461,High Mileage
BMW,5 Series,2021,2.7,Hybrid,Automatic,231281,4,2,10974,Very High Mileage
Volkswagen,Golf,2018,2.9,Hybrid,Manual,19860,5,2,13002,Low Mileage
Honda,CR-V,2008,2.3,Hybrid,Automatic,100144,3,3,9297,Medium Mileage
Audi,Q5,2001,4.2,Petrol,Manual,160095,5,2,5398,High Mileage
Toyota,RAV4,2017,2.6,Electric,Automatic,117587,4,5,12948,Medium Mileage
Kia,Sportage,2005,1.0,Diesel,Semi-Automatic,33013,3,1,5939,Low Mileage
BMW,3 Series,2021,4.9,Diesel,Automatic,106965,3,3,14660,Medium Mileage
Hyundai,Elantra,2003,1.8,Petrol,Automatic,152446,4,2,5251,High Mileage
Ford,Explorer,2010,4.5,Petrol,Semi-Automatic,50328,3,1,10593,Low Mileage
Kia,Rio,2016,2.0,Diesel,Semi-Automatic,234734,4,4,6205,Very High Mileage
Chevrolet,Impala,2009,1.9,Electric,Manual,273001,3,2,5239,Very High Mileage
Ford,Fiesta,2020,3.3,Hybrid,Semi-Automatic,203134,4,5,10337,High Mileage
Hyundai,Sonata,2002,4.1,Hybrid,Manual,122406,4,3,7351,Medium Mileage
Hyundai,Elantra,2005,2.5,Hybrid,Automatic,175563,5,1,7088,High Mileage
Volkswagen,Tiguan,2008,1.1,Electric,Semi-Automatic,89304,3,3,7813,Medium Mileage
Honda,Civic,2004,3.6,Hybrid,Automatic,258034,4,5,6239,Very High Mileage
Hyundai,Elantra,2014,1.3,Diesel,Automatic,120033,2,3,8699,Medium Mileage
Hyundai,Elantra,2006,4.2,Diesel,Semi-Automatic,6007,3,4,9979,Low Mileage
Toyota,Corolla,2014,4.8,Petrol,Automatic,184138,4,1,10917,High Mileage
Mercedes,C-Class,2005,1.3,Diesel,Automatic,234518,3,3,3709,Very High Mileage
Hyundai,Elantra,2015,2.1,Diesel,Manual,282541,2,2,5049,Very High Mileage
Audi,Q5,2020,1.3,Hybrid,Automatic,100488,2,2,11890,Medium Mileage
Chevrolet,Equinox,2001,2.2,Diesel,Semi-Automatic,68178,2,4,5236,Low Mileage
Chevrolet,Equinox,2018,4.1,Petrol,Manual,151138,4,2,10577,High Mileage
Hyundai,Elantra,2002,3.3,Hybrid,Semi-Automatic,159436,5,4,5811,High Mileage
Mercedes,C-Class,2008,3.9,Electric,Semi-Automatic,282354,3,5,6752,Very High Mileage
Kia,Optima,2016,3.6,Electric,Semi-Automatic,104867,3,2,12402,Medium Mileage
BMW,5 Series,2007,1.8,Diesel,Manual,54751,4,1,6904,Low Mileage
Audi,Q5,2014,4.3,Electric,Automatic,231270,4,5,11474,Very High Mileage
Toyota,Camry,2022,2.3,Hybrid,Manual,272342,2,2,8553,Very High Mileage
Mercedes,E-Class,2010,2.7,Diesel,Semi-Automatic,147775,3,1,6844,Medium Mileage
Volkswagen,Tiguan,2023,1.0,Hybrid,Automatic,136461,4,2,11770,Medium Mileage
BMW,5 Series,2021,4.8,Diesel,Semi-Automatic,262444,4,2,9951,Very High Mileage
Kia,Optima,2009,3.0,Diesel,Semi-Automatic,230536,5,1,5189,Very High Mileage
Kia,Sportage,2006,2.1,Hybrid,Manual,219324,2,5,4613,High Mileage
Mercedes,GLA,2004,1.5,Electric,Manual,27269,2,1,8254,Low Mileage
Kia,Optima,2015,1.1,Petrol,Semi-Automatic,109317,5,4,7513,Medium Mileage
Ford,Explorer,2000,1.4,Electric,Semi-Automatic,298968,5,1,2000,Very High Mileage
Volkswagen,Tiguan,2014,2.2,Hybrid,Manual,113037,4,1,9239,Medium Mileage
Ford,Fiesta,2021,3.5,Electric,Manual,240581,2,5,11088,Very High Mileage
Hyundai,Elantra,2011,2.9,Diesel,Automatic,129776,2,4,9204,Medium Mileage
Chevrolet,Impala,2007,2.0,Electric,Semi-Automatic,109453,3,3,8010,Medium Mileage
Ford,Explorer,2013,3.9,Electric,Automatic,36738,4,5,14665,Low Mileage
BMW,X5,2014,3.6,Diesel,Manual,193268,2,5,8034,High Mileage
Audi,A4,2019,4.1,Diesel,Semi-Automatic,181617,5,5,10267,High Mileage
Volkswagen,Passat,2007,1.6,Petrol,Automatic,88320,2,1,7533,Medium Mileage
Volkswagen,Tiguan,2017,4.0,Petrol,Automatic,229856,2,2,10102,Very High Mileage
Honda,Civic,2004,1.8,Petrol,Automatic,119745,3,2,6205,Medium Mileage
Chevrolet,Impala,2004,1.2,Electric,Semi-Automatic,132112,5,1,5857,Medium Mileage
Ford,Focus,2005,4.3,Diesel,Automatic,179568,3,1,7808,High Mileage
Chevrolet,Impala,2023,1.6,Diesel,Automatic,112043,2,4,11859,Medium Mileage
Chevrolet,Malibu,2002,2.2,Hybrid,Automatic,51457,5,3,8370,Low Mileage
Chevrolet,Impala,2003,1.6,Hybrid,Manual,121133,2,1,5177,Medium Mileage
Toyota,Camry,2004,4.4,Diesel,Semi-Automatic,137461,4,5,6950,Medium Mileage
Volkswagen,Passat,2006,1.9,Diesel,Semi-Automatic,189664,4,1,4006,High Mileage
Hyundai,Sonata,2018,4.2,Petrol,Automatic,57590,3,3,14048,Low Mileage
Audi,A4,2013,2.0,Diesel,Manual,57287,2,3,8854,Low Mileage
Ford,Focus,2006,4.0,Diesel,Automatic,25900,5,2,10882,Low Mileage
Hyundai,Sonata,2015,3.1,Petrol,Semi-Automatic,203562,4,3,7628,High Mileage
Kia,Sportage,2009,2.1,Electric,Semi-Automatic,141534,3,4,8069,Medium Mileage
Toyota,Camry,2004,2.6,Hybrid,Manual,272288,4,3,3454,Very High Mileage
Hyundai,Elantra,2012,1.0,Diesel,Manual,207163,3,4,4556,High Mileage
Volkswagen,Tiguan,2015,4.6,Hybrid,Automatic,116791,5,5,13364,Medium Mileage
Volkswagen,Passat,2017,1.1,Electric,Semi-Automatic,284501,2,5,6609,Very High Mileage
Honda,CR-V,2016,4.9,Electric,Automatic,118813,4,1,14923,Medium Mileage
Toyota,Camry,2020,4.6,Petrol,Automatic,184309,2,4,12513,High Mileage
Mercedes,C-Class,2017,2.0,Diesel,Semi-Automatic,10721,3,3,10985,Low Mileage
Ford,Focus,2014,3.6,Petrol,Manual,141452,5,1,9070,Medium Mileage
Volkswagen,Golf,2010,2.4,Electric,Semi-Automatic,291045,4,1,5679,Very High Mileage
Toyota,Camry,2003,2.9,Petrol,Semi-Automatic,182498,4,4,4250,High Mileage
Ford,Fiesta,2022,1.7,Diesel,Automatic,130630,5,4,11287,Medium Mileage
Honda,Civic,2023,2.9,Diesel,Semi-Automatic,209776,3,3,9704,High Mileage
Mercedes,E-Class,2021,4.5,Electric,Manual,166297,4,1,13574,High Mileage
Honda,Civic,2014,3.6,Hybrid,Automatic,144755,5,2,11504,Medium Mileage
Mercedes,E-Class,2008,2.4,Diesel,Automatic,10501,5,5,10189,Low Mileage
Audi,A3,2023,2.9,Petrol,Semi-Automatic,116400,3,4,11572,Medium Mileage
Audi,A3,2021,2.0,Electric,Manual,193207,4,2,10535,High Mileage
Chevrolet,Impala,2000,2.5,Petrol,Manual,224322,3,4,2113,Very High Mileage
Ford,Focus,2019,2.2,Electric,Manual,83009,4,1,12339,Medium Mileage
Audi,A3,2018,2.4,Hybrid,Automatic,229468,3,4,9810,Very High Mileage
Toyota,Corolla,2005,1.0,Electric,Manual,217030,2,4,4259,High Mileage
Honda,CR-V,2001,2.0,Petrol,Automatic,116633,5,5,5567,Medium Mileage
Honda,Accord,2001,4.6,Petrol,Manual,281996,2,1,3360,Very High Mileage
Hyundai,Elantra,2016,3.5,Electric,Semi-Automatic,249659,3,3,9406,Very High Mileage
Volkswagen,Golf,2002,4.8,Petrol,Semi-Automatic,234282,5,3,4814,Very High Mileage
Hyundai,Tucson,2021,1.1,Hybrid,Semi-Automatic,251430,5,5,7471,Very High Mileage
Honda,CR-V,2016,4.3,Petrol,Semi-Automatic,299754,2,2,7204,Very High Mileage
Hyundai,Tucson,2003,4.0,Electric,Semi-Automatic,264192,4,3,5716,Very High Mileage
Ford,Fiesta,2022,1.9,Hybrid,Manual,6260,5,1,13474,Low Mileage
Honda,Accord,2003,2.3,Petrol,Semi-Automatic,120658,4,2,4886,Medium Mileage
Audi,Q5,2012,2.5,Diesel,Manual,267628,2,4,4847,Very High Mileage
Honda,Civic,2016,1.5,Electric,Semi-Automatic,6248,5,1,12275,Low Mileage
Mercedes,E-Class,2020,3.6,Diesel,Automatic,29521,3,5,14609,Low Mileage
Mercedes,C-Class,2018,1.2,Diesel,Automatic,237046,3,4,7459,Very High Mileage
Chevrolet,Malibu,2005,1.3,Petrol,Semi-Automatic,98813,5,5,4923,Medium Mileage
Chevrolet,Malibu,2000,2.0,Diesel,Manual,151821,4,4,3063,High Mileage
Audi,A4,2001,3.5,Hybrid,Manual,251686,4,2,3866,Very High Mileage
Kia,Rio,2022,3.2,Electric,Automatic,207165,2,4,13256,High Mileage
Mercedes,C-Class,2021,1.4,Electric,Automatic,126699,5,4,12766,Medium Mileage
Chevrolet,Malibu,2010,3.8,Diesel,Manual,146879,2,2,7962,Medium Mileage
Kia,Optima,2019,1.3,Electric,Manual,209699,3,4,8906,High Mileage
Ford,Focus,2010,2.4,Hybrid,Automatic,126169,2,5,9476,Medium Mileage
Honda,Civic,2006,3.9,Diesel,Semi-Automatic,214980,2,3,5500,High Mileage
Ford,Fiesta,2008,3.6,Hybrid,Manual,178809,5,2,7523,High Mileage
Volkswagen,Golf,2020,3.3,Electric,Automatic,95581,4,2,14988,Medium Mileage
Audi,A4,2001,2.0,Electric,Semi-Automatic,144439,2,5,5511,Medium Mileage
Chevrolet,Impala,2010,4.6,Petrol,Manual,59267,4,2,10514,Low Mileage
Mercedes,C-Class,2017,4.6,Petrol,Automatic,233357,4,1,10632,Very High Mileage
Ford,Explorer,2002,3.6,Diesel,Semi-Automatic,56722,5,4,7165,Low Mileage
Volkswagen,Tiguan,2003,2.8,Electric,Automatic,201488,4,2,7270,High Mileage
Toyota,Camry,2022,4.1,Electric,Semi-Automatic,225670,4,4,12286,Very High Mileage
Honda,Accord,2012,1.8,Electric,Automatic,267150,4,5,7657,Very High Mileage
Audi,A4,2019,4.5,Petrol,Automatic,244818,3,5,10903,Very High Mileage
Hyundai,Elantra,2011,4.0,Petrol,Manual,178485,5,4,7830,High Mileage
Kia,Rio,2002,2.6,Hybrid,Semi-Automatic,219752,2,1,3904,High Mileage
Hyundai,Sonata,2006,4.6,Petrol,Manual,99528,5,2,8509,Medium Mileage
Volkswagen,Golf,2008,2.0,Hybrid,Manual,31438,2,2,8871,Low Mileage
Toyota,Corolla,2002,1.2,Petrol,Automatic,148740,5,5,4425,Medium Mileage
BMW,X5,2000,3.8,Diesel,Automatic,18836,4,4,9023,Low Mileage
Toyota,Corolla,2002,2.8,Electric,Automatic,211794,4,4,6764,High Mileage
Chevrolet,Malibu,2001,4.3,Electric,Manual,201932,5,5,6661,High Mileage
Toyota,Camry,2005,2.7,Petrol,Manual,124590,2,2,5808,Medium Mileage
Volkswagen,Passat,2017,4.8,Hybrid,Semi-Automatic,187136,5,5,11257,High Mileage
Chevrolet,Impala,2020,4.6,Electric,Automatic,130431,5,5,15591,Medium Mileage
Audi,Q5,2023,2.2,Diesel,Automatic,124452,5,2,12210,Medium Mileage
Chevrolet,Impala,2001,2.7,Hybrid,Automatic,292575,3,5,3748,Very High Mileage
Ford,Explorer,2016,1.2,Hybrid,Semi-Automatic,5659,2,3,10986,Low Mileage
Chevrolet,Equinox,2006,1.3,Petrol,Automatic,276465,5,1,3170,Very High Mileage
Mercedes,E-Class,2018,3.4,Electric,Automatic,225654,3,2,11886,Very High Mileage
BMW,3 Series,2016,3.1,Diesel,Automatic,59765,2,2,12304,Low Mileage
Mercedes,E-Class,2014,2.9,Diesel,Manual,105427,3,5,9091,Medium Mileage
BMW,X5,2005,3.7,Petrol,Semi-Automatic,115844,2,3,6983,Medium Mileage
Ford,Focus,2006,1.8,Petrol,Automatic,290915,5,5,3381,Very High Mileage
Mercedes,E-Class,2014,4.5,Hybrid,Manual,162543,4,3,10549,High Mileage
Mercedes,GLA,2018,4.1,Electric,Automatic,186690,4,2,13366,High Mileage
BMW,3 Series,2018,4.9,Petrol,Automatic,126701,5,5,13365,Medium Mileage
Audi,A4,2015,3.8,Diesel,Manual,244038,4,2,7519,Very High Mileage
BMW,5 Series,2003,3.7,Petrol,Semi-Automatic,148815,5,1,5723,Medium Mileage
BMW,3 Series,2020,4.1,Electric,Manual,8111,4,2,16037,Low Mileage
Audi,A4,2022,1.4,Hybrid,Semi-Automatic,232385,2,4,8452,Very High Mileage
Volkswagen,Passat,2017,3.7,Electric,Manual,86463,2,3,13170,Medium Mileage
Audi,A4,2005,4.2,Hybrid,Manual,116904,4,3,8461,Medium Mileage
Toyota,RAV4,2018,4.8,Petrol,Semi-Automatic,58612,4,3,13127,Low Mileage
Hyundai,Sonata,2011,3.1,Diesel,Manual,132448,5,3,7851,Medium Mileage
Honda,Accord,2021,3.5,Diesel,Automatic,244748,5,5,10505,Very High Mileage
Hyundai,Elantra,2003,2.7,Diesel,Manual,150497,2,5,4690,High Mileage
Kia,Optima,2016,2.2,Diesel,Semi-Automatic,287720,2,2,5345,Very High Mileage
Honda,Civic,2003,2.9,Electric,Manual,32266,4,1,9254,Low Mileage
Kia,Sportage,2007,4.6,Hybrid,Automatic,86931,5,3,11561,Medium Mileage
Chevrolet,Impala,2005,4.6,Diesel,Automatic,66725,5,3,10365,Low Mileage
Ford,Explorer,2005,4.1,Hybrid,Manual,85536,5,1,8989,Medium Mileage
Ford,Explorer,2019,1.0,Electric,Manual,33680,3,3,12126,Low Mileage
Honda,CR-V,2016,1.0,Diesel,Manual,152865,5,5,6842,High Mileage
Mercedes,E-Class,2004,3.6,Hybrid,Automatic,2810,5,3,11343,Low Mileage
Mercedes,C-Class,2010,2.0,Hybrid,Automatic,212019,5,1,7359,High Mileage
BMW,5 Series,2009,1.2,Petrol,Manual,165992,4,2,4680,High Mileage
Kia,Optima,2012,4.5,Diesel,Semi-Automatic,112693,4,3,9946,Medium Mileage
Hyundai,Elantra,2001,1.0,Petrol,Semi-Automatic,4557,4,3,5308,Low Mileage
Honda,Accord,2021,1.9,Petrol,Manual,29518,2,1,11709,Low Mileage
Volkswagen,Golf,2016,4.5,Electric,Automatic,179925,5,4,13301,High Mileage
Ford,Fiesta,2023,4.8,Hybrid,Semi-Automatic,209679,5,4,12606,High Mileage
